,COD,Chlorophyll,Cl-,Conductivity,DO,Elevation,NH4+-N,NO3--N,Temperature,Turbidity,pH,velocity,ID,mutated,AIC,AUC,BIC,CCI,K,Kappa,N,SSE,Sn,Sp,TSS,threshold,rank
0,6.751 14.563 30.606 60.267,0,0,0,0,7.770 7.890 693.904 982.028,0,0,9.968 13.657 24.307 32.220,0,0,0,1173,True,19.643184926360377,0.673828125,57.44990091338455,0.6833333333333333,12.0,0.3804347826086956,120.0,37.953110441599854,0.515625,0.875,0.390625,0.35000000000000003,
1,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
2,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
3,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
4,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
5,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
6,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
7,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
8,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
9,6.751 14.563 30.606 60.267,0,0,0,0,0,0,0.169 0.260 0.556 0.784,19.040 19.040 20.077 32.220,0,0,0,1326,True,19.091589554521033,0.6623883928571429,57.44990091338455,0.6583333333333333,12.0,0.3365695792880259,120.0,50.006307525064344,0.4375,0.9107142857142857,0.3482142857142856,0.15000000000000002,
10,6.751 14.563 30.606 60.267,0,0,0,0,5.137 704.850 947.401 1285.255,0,0,18.776 19.505 20.077 33.266,0.463 1.098 50.821 114.906,0,0,979,True,29.71052426199594,0.6838727678571428,76.59986788451273,0.6583333333333333,16.0,0.3365695792880259,120.0,44.058335737938194,0.4375,0.9107142857142857,0.3482142857142856,0.30000000000000004,
